ManufacturerProductNumber,SeriesName,ManufacturerName,DatasheetUrl,PhotoUrl,ProductStatus,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Core Processor,Number of Cores/Bus Width,Speed,RAM Controllers,Ethernet,Voltage - I/O
STM32MP133FAE7,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp133f.pdf,,Active,-40°C ~ 105°C (TJ),Surface Mount,289-LFBGA,289-LFBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",1GHz,"DDR3, DDR3L, LPDDR2, LPDDR3",10/100/1000Mbps (2),"1.8V, 2.5V, 3.3V"
STM32MP151AAA3T,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/497%7EB032_LFBGA448_ME%7EAA%7E448.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,448-LFBGA,448-LFBGA (18x18),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3","10/100Mbps, GbE","2.5V, 3.3V"
AM3352BZCEA30R,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,-40°C ~ 105°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",300MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
STM32MP151FAC1,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151c.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB031_ME%7EAC%7E361.jpg,Active,-20°C ~ 105°C (TJ),Surface Mount,361-TFBGA,361-TFBGA (12x12),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 800MHz","DDR3, DDR3L, LPDDR2, LPDDR3","10/100Mbps, GbE","2.5V, 3.3V"
STM32MP151CAB3,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151c.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB031_ME%7EAC%7E361.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,354-LFBGA,354-LFBGA (16x16),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3",10/100Mbps (1),"2.5V, 3.3V"
SAM9X75-I/4PB,SAM9X7,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAM9X7-Series-Data-Sheet-DS60001813.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5356/MFG_SAM9X70T-I-4PB.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,240-LFBGA,240-TFBGA (11x11),ARM926EJ-S,"1 Core, 32-Bit",800MHz,"DDR2, DDR3, DDR3L, SDRAM",10/100/1000Mbps (1),"1.8V, 2.5V, 3.3V"
AT91SAM9CN11-CU,SAM9CN,Microchip Technology,https://ww1.microchip.com/downloads/en/DeviceDoc/DS60001517A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/217-LFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,217-LFBGA,217-LFBGA (15x15),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"LPDDR, LPDDR2, DDR2, SDR, SRAM",-,"1.8V, 3.3V"
AT91SAM9CN12B-CU,SAM9CN,Microchip Technology,https://ww1.microchip.com/downloads/en/DeviceDoc/DS60001517A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/217-LFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,217-LFBGA,217-LFBGA (15x15),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"LPDDR, LPDDR2, DDR2, SDR, SRAM",-,"1.8V, 3.3V"
AT91SAM9M11B-CU,SAM9M,Microchip Technology,https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-6437-32-bit-ARM926-Embedded-Microprocessor-SAM9M11_Datasheet.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1093/324-TFBGA-Pkg.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,324-TFBGA,324-TFBGA (15x15),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"LPDDR, LPSDR, DDR2, SDR, SRAM",10/100Mbps,"1.8V, 3.3V"
SAM9X75T-I/4PB,SAM9X7,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAM9X7-Series-Data-Sheet-DS60001813.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5356/MFG_SAM9X70T-I-4PB.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,240-LFBGA,240-TFBGA (11x11),ARM926EJ-S,"1 Core, 32-Bit",800MHz,"DDR2, DDR3, DDR3L, SDRAM",10/100/1000Mbps (1),"1.8V, 2.5V, 3.3V"
AT91SAM9CN11-CUR,SAM9CN,Microchip Technology,https://ww1.microchip.com/downloads/en/DeviceDoc/DS60001517A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/217-LFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,217-LFBGA,217-LFBGA (15x15),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"LPDDR, LPDDR2, DDR2, SDR, SRAM",-,"1.8V, 3.3V"
AM3352BZCEA60R,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,-40°C ~ 105°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",600MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
STM32MP151CAA3T,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151c.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/497%7EB032_LFBGA448_ME%7EAA%7E448.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,448-LFBGA,448-LFBGA (18x18),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3","10/100Mbps, GbE","2.5V, 3.3V"
MCIMX6Y1DVM05ABR,-,NXP USA Inc.,,,Active,,,,,,,,,,
AT91SAM9G25-BFU,SAM9G,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAM9G25-Datasheet-DS60001731A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1025/247-TFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,247-VFBGA,247-VFBGA (10x10),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"DDR2, SDRAM, SRAM",10/100Mbps,"1.8V, 3.3V"
AT91SAM9G25-CFU,SAM9G,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAM9G25-Datasheet-DS60001731A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1025/247-TFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,247-LFBGA,247-BGA (10x10),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"DDR2, SDRAM, SRAM",10/100Mbps,"1.8V, 3.3V"
STA1085EOA3TR,-,STMicroelectronics,,,Active,-40°C ~ 85°C (TA),Surface Mount,361-LFBGA,361-LFBGA (16x16),ARM® Cortex®-R4,"2 Core, 32-Bit",450MHz,SDRAM,-,3.3V
AT91SAM9G25-CFU-999,SAM9G,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAM9G25-Datasheet-DS60001731A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1025/247-TFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,247-LFBGA,247-BGA (10x10),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"DDR2, SDRAM, SRAM",10/100Mbps,"1.8V, 3.3V"
STM32MP151FAB1,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151c.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB02Z_ME%7EAB%7E354.jpg,Active,-20°C ~ 105°C (TJ),Surface Mount,354-LFBGA,354-LFBGA (16x16),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 800MHz","DDR3, DDR3L, LPDDR2, LPDDR3",10/100Mbps (1),"2.5V, 3.3V"
MCIMX6Y2DVM05ABR,i.MX6,NXP USA Inc.,,,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (2),"1.8V, 2.8V, 3.3V"
Z8018006FSG,Z180,Zilog,http://www.zilog.com/docs/z180/ps0140.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1115/269-80-QFP.jpg,Not For New Designs,0°C ~ 70°C (TA),Surface Mount,80-BQFP,80-QFP,Z80180,"1 Core, 8-Bit",6MHz,DRAM,-,5.0V
STA1078EOA,-,STMicroelectronics,https://www.st.com/content/ccc/resource/technical/document/data_brief/group0/8c/8a/20/a0/41/f6/4b/ca/DM00229289/files/DM00229289.pdf/jcr:content/translations/en.DM00229289.pdf,,Active,-40°C ~ 85°C (TA),Surface Mount,256-TFBGA,256-TFBGA (11x11),ARM® Cortex®-R4,"1 Core, 32-Bit",450MHz,SDRAM,-,3.3V
ATSAMA5D22C-CN,SAMA5D2,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAMA5D2-Series-Datasheet-DS60001476H.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1257/313%3B196TFBGA-1.20-11x11%3B%3B196.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,"196-TFBGA, CSBGA",196-TFBGA (11x11),ARM® Cortex®-A5,"1 Core, 32-Bit",500MHz,"LPDDR1, LPDDR2, LPDDR3, DDR2, DDR3, DDR3L, QSPI",10/100Mbps (1),3.3V
R9A07G043F04GBG#BC0,RZ/G,Renesas Electronics Corporation,https://www.renesas.com/us/en/document/bro/rz-family-microprocessors-brochure?r=1054551,,Active,-40°C ~ 85°C (TA),Surface Mount,266-LFBGA,266-LFBGA (11x11),AndesCore™ AX45MP,"1 Core, 16-Bit",1GHz,"DDR3L, DDR4",GbE (1),-
MCIMX6Y7DVM09AA,i.MX6,NXP USA Inc.,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2254/MCIMX6YxD.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",900MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (2),"1.8V, 2.8V, 3.3V"
AM3352BZCED30,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,-40°C ~ 90°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",300MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
ATSAMA5D22C-CNR,SAMA5D2,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAMA5D2-Series-Datasheet-DS60001476H.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1257/313%3B196TFBGA-1.20-11x11%3B%3B196.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,"196-TFBGA, CSBGA",196-TFBGA (11x11),ARM® Cortex®-A5,"1 Core, 32-Bit",500MHz,"LPDDR1, LPDDR2, LPDDR3, DDR2, DDR3, DDR3L, QSPI",10/100Mbps (1),3.3V
SAM9X60D6KT-I/4GB,SAM9X,Microchip Technology,http://ww1.microchip.com/downloads/en/DeviceDoc/SAM9X60-SIP-DataSheet-DS60001580A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4277/150%7EC04-21507%7E4GB%7E196.JPG,Active,-40°C ~ 85°C (TA),Surface Mount,196-TFBGA,196-TFBGA (11x11),ARM926EJ-S,"1 Core, 32-Bit",600MHz,"SDR, LPDDR, LPSDR, SRAM",10/100Mbps (2),"1.8V, 3.3V"
AM3352BZCE60,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,0°C ~ 90°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",600MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (1),"1.8V, 3.3V"
ATSAMA5D26C-CN,SAMA5D2,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAMA5D2-Series-Datasheet-DS60001476H.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6094/150%7E289LFBGA-1.4-14X14%7EC%7E289.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,289-LFBGA,289-LFBGA (14x14),ARM® Cortex®-A5,"1 Core, 32-Bit",500MHz,"LPDDR1, LPDDR2, LPDDR3, DDR2, DDR3, DDR3L, QSPI",10/100Mbps (1),3.3V
N9H30K41I,N9H30,Nuvoton Technology Corporation,https://www.nuvoton.com/export/resource-files/en-us--DS_N9H30_Series_EN_Rev1.51.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2614/816%7E128LQFP-1%2C6-14x14%7E%7E128.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,128-LQFP,128-LQFP (14x14),ARM926EJ-S,"1 Core, 32-Bit",300MHz,"DDR2, LVDDR, SDRAM",-,3.3V
Z8018008FSG,Z180,Zilog,http://www.zilog.com/docs/z180/ps0140.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1115/269-80-QFP.jpg,Not For New Designs,0°C ~ 70°C (TA),Surface Mount,80-BQFP,80-QFP,Z80180,"1 Core, 8-Bit",8MHz,DRAM,-,5.0V
R9A07G043F05GBG#BC0,RZ/G,Renesas Electronics Corporation,https://www.renesas.com/us/en/document/bro/rz-family-microprocessors-brochure?r=1054551,,Active,-40°C ~ 85°C (TA),Surface Mount,361-LFBGA,361-BGA (13x13),AndesCore™ AX45MP,"1 Core, 16-Bit",1GHz,"DDR3L, DDR4",GbE (2),-
ATSAMA5D26C-CNR,SAMA5D2,Microchip Technology,https://ww1.microchip.com/downloads/aemDocuments/documents/MPU32/ProductDocuments/DataSheets/SAMA5D2-Series-Datasheet-DS60001476H.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6094/150%7E289LFBGA-1.4-14X14%7EC%7E289.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,289-LFBGA,289-LFBGA (14x14),ARM® Cortex®-A5,"1 Core, 32-Bit",500MHz,"LPDDR1, LPDDR2, LPDDR3, DDR2, DDR3, DDR3L, QSPI",10/100Mbps (1),3.3V
MAX6366PKA46+T,-,Analog Devices Inc./Maxim Integrated,https://www.analog.com/media/en/technical-documentation/data-sheets/max6365-max6368p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,SOT-23-8,SOT-23-8,,,,,,
MAX6365PKA44+T,-,Analog Devices Inc./Maxim Integrated,https://www.analog.com/media/en/technical-documentation/data-sheets/max6365-max6368p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,SOT-23-8,SOT-23-8,,,,,,
MAX6365PKA26+T,-,Analog Devices Inc./Maxim Integrated,https://www.analog.com/media/en/technical-documentation/data-sheets/max6365-max6368p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,SOT-23-8,SOT-23-8,,,,,,
MAX6368LKA46+T,-,Analog Devices Inc./Maxim Integrated,https://www.analog.com/media/en/technical-documentation/data-sheets/max6365-max6368p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,SOT-23-8,SOT-23-8,,,,,,
MAX6368LKA26+T,-,Analog Devices Inc./Maxim Integrated,https://www.analog.com/media/en/technical-documentation/data-sheets/max6365-max6368p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,SOT-23-8,SOT-23-8,,,,,,
STM32MP153AAD3T,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp153a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB02Y_ME%7EAD%7E257.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,257-TFBGA,257-TFBGA (10x10),ARM® Cortex®-A7,"2 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3",10/100Mbps (1),"2.5V, 3.3V"
STM32MP151DAA1,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp151a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/497%7EB032_LFBGA448_ME%7EAA%7E448.jpg,Active,-20°C ~ 105°C (TJ),Surface Mount,448-LFBGA,448-LFBGA (18x18),ARM® Cortex®-A7,"1 Core, 32-Bit","209MHz, 800MHz","DDR3, DDR3L, LPDDR2, LPDDR3","10/100Mbps, GbE","2.5V, 3.3V"
Z8S18010FSG,Z180,Zilog,http://www.zilog.com/docs/z180/z8s180ps.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1115/269-80-QFP.jpg,Active,0°C ~ 70°C (TA),Surface Mount,80-BQFP,80-QFP,Z8S180,"1 Core, 8-Bit",10MHz,DRAM,-,5.0V
AM3354BZCE60,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,0°C ~ 90°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",600MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
AM4372BZDN60,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam4372,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/655/AM3505AZCN.jpg,Active,0°C ~ 90°C (TJ),Surface Mount,491-LFBGA,491-NFBGA (17x17),ARM® Cortex®-A9,"1 Core, 32-Bit",600MHz,"LPDDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
AM3352BZCED60,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,-40°C ~ 90°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",600MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
MCIMX6G0DVM05ABR,i.MX6UL,NXP USA Inc.,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (1),"1.2V, 1.35V, 1.5V, 1.8V, 2.5V, 2.8V, 3.3V"
AM1707CZKB3,Sitara™,Texas Instruments,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2307/AM1707_June%2C28%2C2016.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/830/296-256-BGA.jpg,Obsolete,0°C ~ 90°C (TJ),Surface Mount,256-BGA,256-BGA (17x17),ARM926EJ-S,"1 Core, 32-Bit",375MHz,SDRAM,10/100Mbps (1),"1.8V, 3.3V"
MCIMX6Y0CVM05AB,i.MX6,NXP USA Inc.,https://www.nxp.com/docs/en/data-sheet/IMX6ULLIEC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,-40°C ~ 105°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (1),"1.8V, 2.8V, 3.3V"
MCIMX6Y1DVM05AA,i.MX6,NXP USA Inc.,https://www.nxp.com/docs/en/data-sheet/IMX6ULLCEC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (2),"1.8V, 2.8V, 3.3V"
MCIMX6Y1DVM05AB,i.MX6,NXP USA Inc.,https://www.nxp.com/docs/en/data-sheet/IMX6ULLCEC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (2),"1.8V, 2.8V, 3.3V"
MCIMX6Y2CVM08ABR,i.MX6,NXP USA Inc.,,,Active,-40°C ~ 105°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",792MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (2),"1.8V, 2.8V, 3.3V"
STM32MP153AAC3T,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp153a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB031_ME%7EAC%7E361.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,361-TFBGA,361-TFBGA (12x12),ARM® Cortex®-A7,"2 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3",10/100Mbps (1),"2.5V, 3.3V"
N9H30K63IEC,N9H30,Nuvoton Technology Corporation,https://www.nuvoton.com/export/resource-files/en-us--DS_N9H30_Series_EN_Rev1.51.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2614/816%7E128LQFP-1%2C6-14x14%7E%7E128.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,128-LQFP,128-LQFP (14x14),ARM926EJ-S,"1 Core, 32-Bit",300MHz,"DDR2, LVDDR, SDRAM",10/100Mbps (1),3.3V
MCIMX6Y0DVM05AA,i.MX6,NXP USA Inc.,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (1),"1.8V, 2.8V, 3.3V"
MCIMX6Y0DVM05AB,i.MX6,NXP USA Inc.,https://www.nxp.com/docs/en/data-sheet/IMX6ULLCEC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/726/568%3BSOT1534-2%3BAB%2CVM%3B289.jpg,Active,0°C ~ 95°C (TJ),Surface Mount,289-LFBGA,289-MAPBGA (14x14),ARM® Cortex®-A7,"1 Core, 32-Bit",528MHz,"LPDDR2, DDR3, DDR3L",10/100Mbps (1),"1.8V, 2.8V, 3.3V"
STM32MP153AAB3T,STM32MP1,STMicroelectronics,https://www.st.com/resource/en/datasheet/stm32mp153a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/448/497%7EB031_ME%7EAC%7E361.jpg,Active,-40°C ~ 125°C (TA),Surface Mount,354-LFBGA,354-LFBGA (16x16),ARM® Cortex®-A7,"2 Core, 32-Bit","209MHz, 650MHz","DDR3, DDR3L, LPDDR2, LPDDR3",10/100Mbps (1),"2.5V, 3.3V"
AM3354BZCED60,Sitara™,Texas Instruments,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fam3352,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/400/AM3352ZCE27.jpg,Active,-40°C ~ 90°C (TJ),Surface Mount,298-LFBGA,298-NFBGA (13x13),ARM® Cortex®-A8,"1 Core, 32-Bit",600MHz,"LPDDR, DDR2, DDR3, DDR3L",10/100/1000Mbps (2),"1.8V, 3.3V"
AT91SAM9X25-CU-999,SAM9X,Microchip Technology,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1087/217-LFBGA.jpg,Active,-40°C ~ 85°C (TA),Surface Mount,217-LFBGA,217-LFBGA (15x15),ARM926EJ-S,"1 Core, 32-Bit",400MHz,"LPDDR, LPDDR2, DDR2, DDR, SDR, SRAM",10/100Mbps (2),"1.8V, 2.5V, 3.0V, 3.3V"
Z8018010FSG,Z180,Zilog,http://www.zilog.com/docs/z180/ps0140.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1115/269-80-QFP.jpg,Not For New Designs,0°C ~ 70°C (TA),Surface Mount,80-BQFP,80-QFP,Z80180,"1 Core, 8-Bit",10MHz,DRAM,-,5.0V
ATSAMA5D27C-CN,SAMA5D2,Microchip Technology,https://ww1.microchip.com/downloads/en/DeviceDoc/MPU-SAMA5D27C-CNVAO-datasheet-60001532a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6094/150%7E289LFBGA-1.4-14X14%7EC%7E289.jpg,Active,-40°C ~ 105°C (TA),Surface Mount,289-LFBGA,289-LFBGA (14x14),ARM® Cortex®-A5,"1 Core, 32-Bit",500MHz,"LPDDR1, LPDDR2, LPDDR3, DDR2, DDR3, DDR3L, QSPI",10/100Mbps (1),3.3V
